Año  ;Código Único  ;Tipo Institución 1  ;Tipo Institución 2  ;Tipo Institución 3  ;Región Sede  ;Provincia Sede  ;Comuna Sede  ;Área del conocimiento  ;Cine-F 97 Área;Cine-F 97 Subárea;Área Carrera Genérica;Cine-F 13 Área;Cine-F 13 Subárea;Tipo de institución  ;Código IES  ;Nombre IES  ;Código Sede  ;Nombre Sede  ;Código Carrera  ;Nombre Carrera  ;Modalidad  ;Jornada  ;Versión  ;Tipo Carrera  ;Plan Especial  ;Duración Estudios  ;Duración Titulación  ;Duración Total  ;Régimen ;Duración formal del Régimen ;Nombre Título  ;Grado Académico  ;Nivel Global  ;Nivel Carrera  ;Demre;Año Inicio  ;Acreditación Carrera o Programa ;Elegibilidad Beca Pedagogía  ;Pedagogía Medicina Odontología, Otro  ;Requisito Ingreso  ;Semestres reconocidos ;Área Actual  ;Área Dest Agricultura  ;Área Dest Ciencias  ;Área Dest C Soc Comerc Derecho  ;Área Dest Educación  ;Área Dest Humanidades y Artes   ;Área Dest Ing Ind Const  ;Área Dest Salud y Serv Soc  ;Área Dest Servicios  ;Ponderación Notas  ;Ponderación Ranking Notas  ;Ponderación Lenguaje  ;Ponderación Matemáticas  ;Ponderación Historia  ;Ponderación Ciencias  ;Ponderación Otros  ;Vacantes Semestre Uno  ;Vacantes Semestre Dos  ;Formato Valor;Matrícula Anual  ;Costo Titulación  ;Costo Certificado Diploma  ;Arancel Anual  ;Vigencia  
OFE_2022;I143S26C700J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Ciencias Básicas;Ciencias;Matemáticas y Estadísticas;Otros Técnicos de Ciencias Básicas;Ciencias naturales, matemáticas y estadística;Matemáticas y Estadísticas;D;143;IP AIEP;26;SEDE BELLAVISTA;700;TECNICO EN ANALISIS DE DATOS;Presencial;Vespertino;1;Plan Regular;NO APLICA;4;1;4;1;4;TECNICO DE NIVEL SUPERIOR EN ANALISIS DE DATOS;;Pregrado;Técnico de Nivel Superior;;2022;No Acreditada;No Elegible;;Educación Media;0;2;0;1;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;608000;0;1900000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C701J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Arte y Arquitectura;Humanidades y Artes;Artes;Técnico en Producción Gráfica y Multimedia;Artes y Humanidades;Artes;D;143;IP AIEP;26;SEDE BELLAVISTA;701;TECNICO EN ANIMACION 3D;Presencial;Diurno;1;Plan Regular;NO APLICA;4;1;4;1;4;TECNICO DE NIVEL SUPERIOR EN ANIMACION 3D;;Pregrado;Técnico de Nivel Superior;;2022;No Acreditada;No Elegible;;Educación Media;0;5;0;0;0;0;1;1;0;0;;;;;;;;1;0;Monto en Pesos;200000;646000;0;2020000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C701J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Arte y Arquitectura;Humanidades y Artes;Artes;Técnico en Producción Gráfica y Multimedia;Artes y Humanidades;Artes;D;143;IP AIEP;26;SEDE BELLAVISTA;701;TECNICO EN ANIMACION 3D;Presencial;Vespertino;1;Plan Regular;NO APLICA;4;1;4;1;4;TECNICO DE NIVEL SUPERIOR EN ANIMACION 3D;;Pregrado;Técnico de Nivel Superior;;2022;No Acreditada;No Elegible;;Educación Media;0;5;0;0;0;0;1;1;0;0;;;;;;;;20;0;Monto en Pesos;200000;646000;0;2020000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C702J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Ingeniería en Automatización, Instrumentación y Control;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;D;143;IP AIEP;26;SEDE BELLAVISTA;702;INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL;Presencial;Diurno;1;Plan Regular;NO APLICA;8;1;8;1;8;INGENIERO EN AUTOMATIZACION Y CONTROL INDUSTRIAL;;Pregrado;Profesional Sin Licenciatura;;2022;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;1940000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C702J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Ingeniería en Automatización, Instrumentación y Control;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;D;143;IP AIEP;26;SEDE BELLAVISTA;702;INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL;Presencial;Vespertino;1;Plan Regular;NO APLICA;8;1;8;1;8;INGENIERO EN AUTOMATIZACION Y CONTROL INDUSTRIAL;;Pregrado;Profesional Sin Licenciatura;;2022;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;0;0;0;;;;;;;;30;0;Monto en Pesos;200000;200000;0;2150000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C703J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Ciencias Básicas;Ciencias;Matemáticas y Estadísticas;Ingeniería en Matemática y Estadística;Ciencias naturales, matemáticas y estadística;Matemáticas y Estadísticas;D;143;IP AIEP;26;SEDE BELLAVISTA;703;INGENIERIA EN DATA SCIENCE;Presencial;Diurno;1;Plan Regular;NO APLICA;8;1;8;1;8;INGENIERO EN DATA SCIENCE;;Pregrado;Profesional Sin Licenciatura;;2022;No Acreditada;No Elegible;;Educación Media;0;2;0;0;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;1800000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C703J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Ciencias Básicas;Ciencias;Matemáticas y Estadísticas;Ingeniería en Matemática y Estadística;Ciencias naturales, matemáticas y estadística;Matemáticas y Estadísticas;D;143;IP AIEP;26;SEDE BELLAVISTA;703;INGENIERIA EN DATA SCIENCE;Presencial;Vespertino;1;Plan Regular;NO APLICA;8;1;8;1;8;INGENIERO EN DATA SCIENCE;;Pregrado;Profesional Sin Licenciatura;;2022;No Acreditada;No Elegible;;Educación Media;0;2;0;0;0;0;0;0;0;0;;;;;;;;20;0;Monto en Pesos;200000;200000;0;1900000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C70J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Salud;Salud y Servicios Sociales;Medicina;Técnico en Enfermería;Salud y Bienestar;Salud;D;143;IP AIEP;26;SEDE BELLAVISTA;70;TECNICO EN ENFERMERIA MENCION EN PEDIATRIA;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA CON MENCION EN PEDIATRIA;;Pregrado;Técnico de Nivel Superior;;2013;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;53;0;Monto en Pesos;200000;763000;0;2400000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C70J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Salud;Salud y Servicios Sociales;Medicina;Técnico en Enfermería;Salud y Bienestar;Salud;D;143;IP AIEP;26;SEDE BELLAVISTA;70;TECNICO EN ENFERMERIA MENCION EN PEDIATRIA;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA CON MENCION EN PEDIATRIA;;Pregrado;Técnico de Nivel Superior;;2018;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;22;0;Monto en Pesos;200000;763000;0;2470000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C71J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Salud;Salud y Servicios Sociales;Medicina;Técnico en Enfermería;Salud y Bienestar;Salud;D;143;IP AIEP;26;SEDE BELLAVISTA;71;TECNICO EN ENFERMERIA MENCION GERIATRIA;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA CON MENCION EN GERIATRIA;;Pregrado;Técnico de Nivel Superior;;2013;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;1;0;Monto en Pesos;200000;746000;0;2332000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C71J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Salud;Salud y Servicios Sociales;Medicina;Técnico en Enfermería;Salud y Bienestar;Salud;D;143;IP AIEP;26;SEDE BELLAVISTA;71;TECNICO EN ENFERMERIA MENCION GERIATRIA;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA CON MENCION EN GERIATRIA;;Pregrado;Técnico de Nivel Superior;;2015;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;1;0;Monto en Pesos;200000;746000;0;2332000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C72J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Arte y Arquitectura;Servicios;Servicios Personales;Técnico en Peluquería y Estética;Servicios;Servicios personales;D;143;IP AIEP;26;SEDE BELLAVISTA;72;TECNICO EN PELUQUERIA;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN PELUQUERIA;;Pregrado;Técnico de Nivel Superior;;2020;No Acreditada;No Elegible;;Educación Media;0;8;0;0;0;0;0;0;0;1;;;;;;;;30;0;Monto en Pesos;200000;855000;0;2530000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C72J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Arte y Arquitectura;Servicios;Servicios Personales;Técnico en Peluquería y Estética;Servicios;Servicios personales;D;143;IP AIEP;26;SEDE BELLAVISTA;72;TECNICO EN PELUQUERIA;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN PELUQUERIA;;Pregrado;Técnico de Nivel Superior;;2020;No Acreditada;No Elegible;;Educación Media;0;8;0;0;0;0;0;0;0;1;;;;;;;;20;0;Monto en Pesos;200000;855000;0;2530000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C73J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;26;SEDE BELLAVISTA;73;AUDITORIA;Presencial;Diurno;1;Plan Regular;NO APLICA;8;1;8;1;8;CONTADOR AUDITOR;;Pregrado;Profesional Sin Licenciatura;;2013;No Acreditada;No Elegible;;Educación Media;0;3;0;0;0;0;0;0;0;0;;;;;;;;36;0;Monto en Pesos;200000;200000;0;1810000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C73J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;26;SEDE BELLAVISTA;73;AUDITORIA;Presencial;Vespertino;1;Plan Regular;NO APLICA;8;1;8;1;8;CONTADOR AUDITOR;;Pregrado;Profesional Sin Licenciatura;;2013;No Acreditada;No Elegible;;Educación Media;0;3;0;0;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;1990000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C73J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;26;SEDE BELLAVISTA;73;AUDITORIA;Presencial;Vespertino;2;Plan Regular;NO APLICA;8;1;8;1;8;CONTADOR AUDITOR;;Pregrado;Profesional Sin Licenciatura;;2013;No Acreditada;No Elegible;;Educación Media;0;3;0;0;0;0;0;0;0;0;;;;;;;;177;0;Monto en Pesos;200000;200000;0;1990000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C73J3V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;26;SEDE BELLAVISTA;73;AUDITORIA;Semipresencial;Semipresencial;1;Plan Regular;NO APLICA;8;1;8;1;8;CONTADOR AUDITOR;;Pregrado;Profesional Sin Licenciatura;;2015;No Acreditada;No Elegible;;Educación Media;0;3;0;0;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;1990000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C76J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Tecnología;Ciencias;Informática;Ingeniería en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;26;SEDE BELLAVISTA;76;INGENIERIA DE EJECUCION EN INFORMATICA;Presencial;Diurno;1;Plan Regular;NO APLICA;8;1;8;1;8;INGENIERO DE EJECUCION EN INFORMATICA;;Pregrado;Profesional Sin Licenciatura;;2012;No Acreditada;No Elegible;;Educación Media;0;2;0;0;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;1998000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C76J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Tecnología;Ciencias;Informática;Ingeniería en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;26;SEDE BELLAVISTA;76;INGENIERIA DE EJECUCION EN INFORMATICA;Presencial;Vespertino;1;Plan Regular;NO APLICA;8;1;8;1;8;INGENIERO DE EJECUCION EN INFORMATICA;;Pregrado;Profesional Sin Licenciatura;;2012;No Acreditada;No Elegible;;Educación Media;0;2;0;0;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;1998000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C76J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Tecnología;Ciencias;Informática;Ingeniería en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;26;SEDE BELLAVISTA;76;INGENIERIA DE EJECUCION EN INFORMATICA;Presencial;Vespertino;2;Plan Regular;NO APLICA;8;1;8;1;8;INGENIERO DE EJECUCION EN INFORMATICA;;Pregrado;Profesional Sin Licenciatura;;2012;No Acreditada;No Elegible;;Educación Media;0;2;0;0;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;1998000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C77J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Tecnología;Servicios;Servicios de Seguridad;Ingeniería en Prevención de Riesgos;Servicios;Servicios de Higiene y Salud Ocupacional;D;143;IP AIEP;26;SEDE BELLAVISTA;77;INGENIERIA EN PREVENCION DE RIESGOS;Presencial;Diurno;1;Plan Regular;NO APLICA;8;1;8;1;8;INGENIERO EN PREVENCION DE RIESGOS;;Pregrado;Profesional Sin Licenciatura;;2013;No Acreditada;No Elegible;;Educación Media;0;8;0;0;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;1820000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C77J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Tecnología;Servicios;Servicios de Seguridad;Ingeniería en Prevención de Riesgos;Servicios;Servicios de Higiene y Salud Ocupacional;D;143;IP AIEP;26;SEDE BELLAVISTA;77;INGENIERIA EN PREVENCION DE RIESGOS;Presencial;Vespertino;1;Plan Regular;NO APLICA;8;1;8;1;8;INGENIERO EN PREVENCION DE RIESGOS;;Pregrado;Profesional Sin Licenciatura;;2013;No Acreditada;No Elegible;;Educación Media;0;8;0;0;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;1810000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C77J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Tecnología;Servicios;Servicios de Seguridad;Ingeniería en Prevención de Riesgos;Servicios;Servicios de Higiene y Salud Ocupacional;D;143;IP AIEP;26;SEDE BELLAVISTA;77;INGENIERIA EN PREVENCION DE RIESGOS;Presencial;Vespertino;2;Plan Regular;NO APLICA;8;1;8;1;8;INGENIERO EN PREVENCION DE RIESGOS;;Pregrado;Profesional Sin Licenciatura;;2013;No Acreditada;No Elegible;;Educación Media;0;8;0;0;0;0;0;0;0;0;;;;;;;;49;0;Monto en Pesos;200000;200000;0;1810000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C77J3V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Tecnología;Servicios;Servicios de Seguridad;Ingeniería en Prevención de Riesgos;Servicios;Servicios de Higiene y Salud Ocupacional;D;143;IP AIEP;26;SEDE BELLAVISTA;77;INGENIERIA EN PREVENCION DE RIESGOS;Semipresencial;Semipresencial;1;Plan Regular;NO APLICA;8;1;8;1;8;INGENIERO EN PREVENCION DE RIESGOS;;Pregrado;Profesional Sin Licenciatura;;2015;No Acreditada;No Elegible;;Educación Media;0;8;0;0;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;1820000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C83J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Ciencias Sociales;Salud y Servicios Sociales;Servicios Sociales;Técnico en Servicio Social;Salud y Bienestar;Bienestar;D;143;IP AIEP;26;SEDE BELLAVISTA;83;TECNICO EN TRABAJO SOCIAL;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN TRABAJO SOCIAL;;Pregrado;Técnico de Nivel Superior;;2013;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;60;0;Monto en Pesos;200000;594000;0;1860000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C83J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Ciencias Sociales;Salud y Servicios Sociales;Servicios Sociales;Técnico en Servicio Social;Salud y Bienestar;Bienestar;D;143;IP AIEP;26;SEDE BELLAVISTA;83;TECNICO EN TRABAJO SOCIAL;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN TRABAJO SOCIAL;;Pregrado;Técnico de Nivel Superior;;2013;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;1;0;Monto en Pesos;200000;598000;0;1870000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C83J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Ciencias Sociales;Salud y Servicios Sociales;Servicios Sociales;Técnico en Servicio Social;Salud y Bienestar;Bienestar;D;143;IP AIEP;26;SEDE BELLAVISTA;83;TECNICO EN TRABAJO SOCIAL;Presencial;Vespertino;2;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN TRABAJO SOCIAL;;Pregrado;Técnico de Nivel Superior;;2013;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;141;0;Monto en Pesos;200000;597000;0;1870000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C83J3V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Ciencias Sociales;Salud y Servicios Sociales;Servicios Sociales;Técnico en Servicio Social;Salud y Bienestar;Bienestar;D;143;IP AIEP;26;SEDE BELLAVISTA;83;TECNICO EN TRABAJO SOCIAL;Semipresencial;Semipresencial;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN TRABAJO SOCIAL;;Pregrado;Técnico de Nivel Superior;;2014;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;1;0;Monto en Pesos;200000;598000;0;1870000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C84J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Arte y Arquitectura;Humanidades y Artes;Artes;Diseño Gráfico;Artes y Humanidades;Artes;D;143;IP AIEP;26;SEDE BELLAVISTA;84;DISEÑO GRAFICO PROFESIONAL;Presencial;Diurno;1;Plan Regular;NO APLICA;8;1;8;1;8;DISEÑADOR GRAFICO;;Pregrado;Profesional Sin Licenciatura;;2021;No Acreditada;No Elegible;;Educación Media;0;5;0;0;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;2230000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C85J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;26;SEDE BELLAVISTA;85;INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION FINANZAS;Presencial;Vespertino;2;Plan Regular;NO APLICA;8;1;8;1;8;INGENIERO DE EJECUCION EN GESTION DE EMPRESAS MENCION FINANZAS;;Pregrado;Profesional Sin Licenciatura;;2017;No Acreditada;No Elegible;;Educación Media;0;3;0;0;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;1987000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C92J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Salud;Salud y Servicios Sociales;Medicina;Técnico Dental y Asistente de Odontología;Salud y Bienestar;Salud;D;143;IP AIEP;26;SEDE BELLAVISTA;92;TECNICO EN ODONTOLOGIA;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ODONTOLOGIA;;Pregrado;Técnico de Nivel Superior;;2013;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;25;0;Monto en Pesos;200000;746000;0;2280000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C92J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Salud;Salud y Servicios Sociales;Medicina;Técnico Dental y Asistente de Odontología;Salud y Bienestar;Salud;D;143;IP AIEP;26;SEDE BELLAVISTA;92;TECNICO EN ODONTOLOGIA;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ODONTOLOGIA;;Pregrado;Técnico de Nivel Superior;;2013;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;34;0;Monto en Pesos;200000;753000;0;2290000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C94J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Tecnología;Ciencias;Informática;Técnico en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;26;SEDE BELLAVISTA;94;PROGRAMACION COMPUTACIONAL;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN PROGRAMACION COMPUTACIONAL;;Pregrado;Técnico de Nivel Superior;;2013;No Acreditada;No Elegible;;Educación Media;0;2;0;1;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;591000;0;1847000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C94J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Tecnología;Ciencias;Informática;Técnico en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;26;SEDE BELLAVISTA;94;PROGRAMACION COMPUTACIONAL;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN PROGRAMACION COMPUTACIONAL;;Pregrado;Técnico de Nivel Superior;;2012;No Acreditada;No Elegible;;Educación Media;0;2;0;1;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;639000;0;1998000;Vigente con Alumnos Nuevos
OFE_2022;I143S26C94J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION METROPOLITANA;SANTIAGO;SANTIAGO;Tecnología;Ciencias;Informática;Técnico en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;26;SEDE BELLAVISTA;94;PROGRAMACION COMPUTACIONAL;Presencial;Vespertino;2;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN PROGRAMACION COMPUTACIONAL;;Pregrado;Técnico de Nivel Superior;;2013;No Acreditada;No Elegible;;Educación Media;0;2;0;1;0;0;0;0;0;0;;;;;;;;6;0;Monto en Pesos;200000;643000;0;1985000;Vigente con Alumnos Nuevos
